seq,recv_ts_ns,send_ts_ns
3224,100283360177833,100283360154583
3225,100283360384041,100283360364708
3226,100283360590083,100283360568250
3227,100283360794666,100283360774750
3228,100283361002500,100283360982750
3229,100283361217125,100283361196375
3230,100283361434333,100283361412958
3231,100283361652041,100283361624583
3232,100283361861375,100283361843041
3233,100283362082750,100283362062916
3234,100283362290000,100283362268041
3235,100283362511208,100283362486833
3236,100283362726625,100283362704375
3237,100283362932333,100283362910833
3238,100283363141833,100283363118416
3239,100283363351083,100283363329500
3240,100283363552291,100283363531458
3241,100283363762250,100283363741041
3242,100283363970916,100283363951125
3243,100283364189416,100283364167208
3244,100283364395041,100283364373125
3245,100283364598458,100283364577250
3246,100283364812875,100283364793041
3247,100283365015958,100283364996041
3248,100283365231791,100283365204166
3249,100283365431958,100283365404500
3250,100283365632458,100283365612333
3251,100283365832458,100283365814125
3252,100283366041875,100283366023958
3253,100283366251208,100283366231500
3254,100283366468166,100283366446583
3255,100283366677000,100283366660291
3256,100283366886791,100283366866958
3257,100283367096083,100283367076625
3258,100283367307041,100283367287041
3259,100283367515291,100283367495041
3260,100283367718083,100283367698583
3261,100283367920708,100283367900666
3262,100283368144750,100283368116083
3263,100283368360166,100283368335458
3264,100283368568125,100283368547791
3265,100283368774666,100283368757708
3266,100283368981000,100283368960333
3267,100283369210833,100283369172333
3268,100283369394375,100283369378416
3269,100283369610125,100283369590416
3270,100283369813500,100283369793250
3271,100283370017750,100283369997666
3272,100283370226625,100283370205583
3273,100283370426750,100283370409583
3274,100283370642625,100283370622875
3275,100283370861375,100283370826500
3276,100283371056083,100283371034458
3277,100283371262416,100283371242375
3278,100283371478458,100283371458958
3279,100283371692916,100283371675708
3280,100283371911708,100283371891833
3281,100283372118250,100283372098500
3282,100283372333333,100283372314250
3283,100283372536125,100283372518291
3284,100283372754333,100283372734541
3285,100283372957958,100283372938250
3286,100283373158333,100283373142250
3287,100283373372000,100283373352291
3288,100283373589458,100283373569125
3289,100283373797000,100283373777291
3290,100283374007750,100283373988666
3291,100283374217541,100283374198416
3292,100283374426125,100283374406916
3293,100283374627541,100283374607833
3294,100283374826125,100283374810291
3295,100283375031750,100283375012708
3296,100283375240708,100283375220458
3297,100283375452375,100283375433083
3298,100283375670375,100283375651333
3299,100283375876958,100283375857541
3300,100283376081750,100283376063375
3301,100283376296375,100283376278416
3302,100283376499625,100283376482375
3303,100283376710291,100283376692958
3304,100283376917083,100283376897208
3305,100283377131416,100283377111583
3306,100283377336041,100283377318541
3307,100283377544291,100283377525166
3308,100283377749083,100283377730291
3309,100283377951541,100283377932833
3310,100283378158125,100283378141208
3311,100283378376083,100283378356375
3312,100283378579333,100283378561791
3313,100283378788541,100283378767416
3314,100283378999875,100283378980916
3315,100283379199541,100283379183291
3316,100283379408458,100283379389000
3317,100283379621208,100283379602416
3318,100283379834250,100283379817166
3319,100283380053291,100283380034625
3320,100283380256000,100283380235666
3321,100283380470750,100283380452958
3322,100283380685583,100283380667000
3323,100283380903291,100283380883833
3324,100283381111791,100283381094250
3325,100283381318000,100283381299750
3326,100283381520916,100283381501000
3327,100283381730666,100283381711708
3328,100283381932625,100283381917041
3329,100283382137000,100283382117125
3330,100283382338583,100283382323166
3331,100283382559500,100283382540333
3332,100283382777291,100283382756958
3333,100283382981041,100283382961958
3334,100283383196166,100283383178500
3335,100283383406291,100283383387666
3336,100283383613375,100283383595583
3337,100283383819708,100283383799750
3338,100283384031791,100283384014375
3339,100283384247458,100283384230166
3340,100283384461375,100283384442375
3341,100283384666083,100283384646833
3342,100283384871375,100283384849875
3343,100283385098208,100283385054791
3344,100283385275333,100283385255625
3345,100283385486083,100283385470958
3346,100283385693541,100283385673541
3347,100283385902708,100283385884250
3348,100283386112541,100283386093625
3349,100283386328041,100283386308208
3350,100283386532958,100283386512291
3351,100283386744791,100283386724541
3352,100283386957416,100283386938458
3353,100283387203875,100283387144041
3354,100283387385458,100283387355041
3355,100283387579416,100283387558416
3356,100283387795125,100283387775583
3357,100283388014375,100283387993708
3358,100283388213250,100283388194333
3359,100283388414083,100283388398416
3360,100283388627375,100283388607625
3361,100283388834125,100283388815541
3362,100283389039750,100283389020916
3363,100283389242500,100283389227666
3364,100283389463875,100283389444166
3365,100283389679000,100283389660833
3366,100283389892750,100283389874458
3367,100283390106125,100283390086375
3368,100283390314833,100283390294458
3369,100283390514541,100283390494916
3370,100283390725291,100283390705875
3371,100283390930250,100283390908750
3372,100283391131291,100283391111083
3373,100283391337125,100283391321291
3374,100283391544291,100283391526250
3375,100283391751541,100283391735291
3376,100283391964541,100283391944666
3377,100283392176166,100283392157541
3378,100283392386791,100283392367708
3379,100283392600791,100283392582500
3380,100283392814250,100283392796375
3381,100283393027500,100283393008875
3382,100283393241916,100283393223541
3383,100283393455833,100283393436833
3384,100283393658291,100283393638541
3385,100283393859750,100283393843666
3386,100283394069708,100283394050541
3387,100283394282250,100283394265083
3388,100283394500958,100283394481333
3389,100283394701333,100283394682416
3390,100283394915333,100283394896041
3391,100283395116083,100283395098208
3392,100283395338500,100283395318666
3393,100283395540333,100283395520291
3394,100283395757458,100283395737083
3395,100283395966916,100283395946250
3396,100283396172333,100283396153125
3397,100283396384000,100283396365041
3398,100283396592333,100283396575458
3399,100283396799666,100283396781083
3400,100283397004458,100283396984833
3401,100283397202791,100283397185041
3402,100283397409583,100283397390250
3403,100283397612083,100283397594458
3404,100283397814291,100283397796916
3405,100283398027083,100283398007791
3406,100283398232166,100283398214500
3407,100283398447583,100283398428000
3408,100283398663125,100283398643666
3409,100283398866083,100283398847208
3410,100283399083166,100283399062291
3411,100283399281458,100283399263666
3412,100283399496791,100283399477833
3413,100283399705875,100283399686333
3414,100283399921000,100283399902625
3415,100283400135291,100283400114458
3416,100283400339666,100283400321625
3417,100283400549625,100283400530125
3418,100283400753291,100283400734291
3419,100283400954625,100283400935583
3420,100283401161750,100283401144916
3421,100283401370791,100283401352416
3422,100283401583875,100283401558083
3423,100283401802833,100283401769750
3424,100283401998458,100283401981666
3425,100283402210250,100283402191000
3426,100283402418541,100283402399000
3427,100283402617666,100283402603000
3428,100283402828041,100283402809583
3429,100283403037750,100283403018916
3430,100283403248541,100283403229708
3431,100283403460458,100283403441625
3432,100283403665250,100283403647000
3433,100283403875666,100283403857458
3434,100283404122125,100283404068875
3435,100283404301791,100283404281250
3436,100283404503625,100283404482791
3437,100283404721166,100283404700791
3438,100283404921583,100283404903166
3439,100283405134208,100283405114625
3440,100283405338166,100283405318916
3441,100283405540208,100283405521625
3442,100283405749958,100283405730166
3443,100283405959791,100283405942208
3444,100283406174458,100283406155500
3445,100283406380708,100283406361416
3446,100283406581000,100283406564208
3447,100283406804625,100283406785458
3448,100283407017375,100283406998458
3449,100283407223250,100283407203916
3450,100283407436458,100283407418375
3451,100283407644375,100283407628000
3452,100283407860000,100283407840083
3453,100283408066750,100283408049291
3454,100283408283375,100283408265250
3455,100283408502250,100283408482375
3456,100283408715750,100283408695583
3457,100283408925500,100283408907791
3458,100283409135333,100283409116875
3459,100283409342750,100283409324291
3460,100283409559458,100283409540875
3461,100283409772250,100283409752791
3462,100283409972291,100283409953083
3463,100283410183041,100283410167833
3464,100283410388458,100283410370958
3465,100283410603875,100283410584000
3466,100283410808708,100283410789333
3467,100283411021208,100283411002833
3468,100283411236125,100283411217375
3469,100283411454375,100283411434375
3470,100283411650041,100283411634416
3471,100283411854250,100283411834583
3472,100283412067833,100283412049083
3473,100283412273833,100283412254541
3474,100283412476916,100283412458750
3475,100283412688375,100283412669250
3476,100283412902666,100283412883791
3477,100283413116250,100283413098666
3478,100283413331875,100283413312083
3479,100283413534416,100283413516583
3480,100283413743500,100283413727958
3481,100283413958791,100283413939166
3482,100283414167958,100283414149416
3483,100283414375416,100283414354750
3484,100283414574958,100283414558666
3485,100283414777000,100283414758791
3486,100283414977000,100283414959666
3487,100283415180375,100283415160750
3488,100283415398208,100283415379166
3489,100283415602041,100283415585375
3490,100283415816875,100283415798791
3491,100283416029875,100283416011250
3492,100283416245708,100283416227791
3493,100283416446166,100283416429375
3494,100283416648041,100283416629500
3495,100283416865500,100283416846625
3496,100283417085083,100283417065166
3497,100283417289750,100283417273375
3498,100283417497416,100283417479166
3499,100283417703250,100283417684000
3500,100283417910458,100283417892125
3501,100283418112625,100283418093291
3502,100283418338708,100283418293791
3503,100283418526333,100283418505333
3504,100283418723541,100283418705666
3505,100283418936666,100283418917000
3506,100283419146916,100283419132000
3507,100283419356041,100283419336375
3508,100283419562125,100283419542000
