seq,send_ts_ns,ack_recv_ts_ns,retransmits
7659,100120067067666,100120067191916,0
7660,100120067274041,100120067329666,0
7661,100120067474291,100120067597166,0
7662,100120067686875,100120067737666,0
7663,100120067900791,100120068016791,0
7664,100120068104708,100120068295416,0
7665,100120068316375,100120068436541,0
7666,100120068519958,100120068708458,0
7667,100120068740875,100120068850333,0
7668,100120068952291,100120069025041,0
7669,100120069163125,100120069316375,0
7670,100120069366000,100120069460750,0
7671,100120069594250,100120069743208,0
7672,100120069826375,100120070049833,0
7673,100120070034125,100120070232166,0
7674,100120070240375,100120070371833,0
7675,100120070466625,100120070651875,0
7676,100120070675250,100120070791791,0
7677,100120070890291,100120071075333,0
7678,100120071101791,100120071214333,0
7679,100120071328458,100120071523750,0
7680,100120071561375,100120071661833,0
7681,100120071784583,100120071950166,0
7682,100120072000375,100120072091708,0
7683,100120072210291,100120072367041,0
7684,100120072424333,100120072523166,0
7685,100120072630625,100120072698166,0
7686,100120072853625,100120072960375,0
7687,100120073093791,100120073245000,0
7688,100120073301500,100120073387291,0
7689,100120073523041,100120073647125,0
7690,100120073732708,100120073914791,0
7691,100120073950541,100120074055458,0
7692,100120074150625,100120074370916,0
7693,100120074360833,100120074522166,0
7694,100120074578958,100120074662458,0
7695,100120074788583,100120074936166,0
7696,100120075002000,100120075109000,0
7697,100120075208000,100120075383583,0
7698,100120075414958,100120075519916,0
7699,100120075629541,100120075799458,0
7700,100120075840666,100120075935875,0
7701,100120076052208,100120076184041,0
7702,100120076258916,100120076422541,0
7703,100120076471000,100120076545625,0
7704,100120076671125,100120076789083,0
7705,100120076880333,100120077033041,0
7706,100120077094583,100120077166541,0
7707,100120077302583,100120077426083,0
7708,100120077504375,100120077559541,0
7709,100120077708458,100120077828166,0
7710,100120077908500,100120077962958,0
7711,100120078124250,100120078223541,0
7712,100120078332041,100120078510958,0
7713,100120078537250,100120078646625,0
7714,100120078745833,100120078893833,0
7715,100120078954875,100120079011250,0
7716,100120079168333,100120079281083,0
7717,100120079371041,100120079553791,0
7718,100120079581541,100120079688708,0
7719,100120079782416,100120079956708,0
7720,100120079988208,100120080080500,0
7721,100120080196250,100120080345208,0
7722,100120080404208,100120080459041,0
7723,100120080614875,100120080705666,0
7724,100120080829625,100120080956208,0
7725,100120081032208,100120081208458,0
7726,100120081241500,100120081342500,0
7727,100120081442875,100120081611333,0
7728,100120081643208,100120081735291,0
7729,100120081862750,100120082000000,0
7730,100120082069125,100120082134416,0
7731,100120082281666,100120082403416,0
7732,100120082496291,100120082549208,0
7733,100120082702875,100120082816583,0
7734,100120082910958,100120082965958,0
7735,100120083114916,100120083219333,0
7736,100120083317708,100120083474125,0
7737,100120083530833,100120083594333,0
7738,100120083735000,100120083837625,0
7739,100120083949541,100120084085791,0
7740,100120084161500,100120084321458,0
7741,100120084364208,100120084454333,0
7742,100120084569541,100120084709333,0
7743,100120084788041,100120084977833,0
7744,100120084996291,100120085117583,0
7745,100120085197583,100120085260958,0
7746,100120085404291,100120085508125,0
7747,100120085615625,100120085759208,0
7748,100120085816291,100120085877083,0
7749,100120086016458,100120086140375,0
7750,100120086228708,100120086287500,0
7751,100120086431000,100120086557416,0
7752,100120086645625,100120086797791,0
7753,100120086848333,100120086933208,0
7754,100120087049541,100120087181750,0
7755,100120087257791,100120087338166,0
7756,100120087464291,100120087610041,0
7757,100120087667041,100120087747333,0
7758,100120087881083,100120088017125,0
7759,100120088084166,100120088151958,0
7760,100120088287041,100120088406083,0
7761,100120088496291,100120088673833,0
7762,100120088697708,100120088790375,0
7763,100120088898250,100120089041000,0
7764,100120089109083,100120089175875,0
7765,100120089319833,100120089424041,0
7766,100120089534916,100120089692833,0
7767,100120089748250,100120089825875,0
7768,100120089963000,100120090088291,0
7769,100120090168625,100120090223458,0
7770,100120090382833,100120090492666,0
7771,100120090584166,100120090758625,0
7772,100120090801166,100120090878791,0
7773,100120091001583,100120091119416,0
7774,100120091205625,100120091374041,0
7775,100120091417500,100120091509291,0
7776,100120091617583,100120091780791,0
7777,100120091828166,100120091915833,0
7778,100120092048208,100120092187916,0
7779,100120092252208,100120092308333,0
7780,100120092466583,100120092576333,0
7781,100120092669583,100120092726041,0
7782,100120092885541,100120092975625,0
7783,100120093087125,100120093243750,0
7784,100120093292333,100120093367500,0
7785,100120093508583,100120093607458,0
7786,100120093708958,100120093895958,0
7787,100120093909625,100120094029916,0
7788,100120094120291,100120094271750,0
7789,100120094331083,100120094405083,0
7790,100120094533541,100120094674916,0
7791,100120094741500,100120094809000,0
7792,100120094952333,100120095050375,0
7793,100120095163125,100120095308625,0
7794,100120095366333,100120095421333,0
7795,100120095576208,100120095645500,0
7796,100120095790875,100120095876583,0
7797,100120096004250,100120096096458,0
7798,100120096204625,100120096347666,0
7799,100120096407083,100120096465708,0
7800,100120096612291,100120096734708,0
7801,100120096828208,100120096891000,0
7802,100120097029541,100120097156375,0
7803,100120097244208,100120097296541,0
7804,100120097460208,100120097538250,0
7805,100120097665583,100120097811500,0
7806,100120097880291,100120097945291,0
7807,100120098083875,100120098212208,0
7808,100120098284208,100120098339625,0
7809,100120098486791,100120098598875,0
7810,100120098694916,100120098882750,0
7811,100120098909625,100120098998458,0
7812,100120099116333,100120099252791,0
7813,100120099316666,100120099387000,0
7814,100120099523291,100120099651333,0
7815,100120099725416,100120099810708,0
7816,100120099934041,100120100085875,0
7817,100120100140333,100120100228958,0
7818,100120100350958,100120100485125,0
7819,100120100556541,100120100641875,0
7820,100120100771166,100120100917500,0
7821,100120100972250,100120101074041,0
7822,100120101173458,100120101226875,0
7823,100120101388250,100120101481500,0
7824,100120101592750,100120101723916,0
7825,100120101807083,100120101862958,0
7826,100120102023166,100120102132041,0
7827,100120102230708,100120102394916,0
7828,100120102436708,100120102526666,0
7829,100120102648250,100120102784958,0
7830,100120102856250,100120102908125,0
7831,100120103067916,100120103174708,0
7832,100120103283791,100120103451541,0
7833,100120103499750,100120103595958,0
7834,100120103712583,100120103872208,0
7835,100120103917083,100120104000208,0
7836,100120104124375,100120104221666,0
7837,100120104338958,100120104490583,0
7838,100120104540250,100120104629041,0
7839,100120104746958,100120104901041,0
7840,100120104963083,100120105036125,0
7841,100120105184083,100120105339083,0
7842,100120105391625,100120105478291,0
7843,100120105602000,100120105706750,0
7844,100120105820833,100120105971000,0
7845,100120106032250,100120106106625,0
7846,100120106245500,100120106354666,0
7847,100120106449333,100120106627916,0
7848,100120106678750,100120106750375,0
7849,100120106892125,100120106995833,0
7850,100120107111958,100120107258041,0
7851,100120107325291,100120107395083,0
7852,100120107535541,100120107642958,0
7853,100120107735875,100120107786125,0
7854,100120107951041,100120108032958,0
7855,100120108155083,100120108301666,0
7856,100120108364916,100120108433125,0
7857,100120108571166,100120108681208,0
7858,100120108789583,100120108936583,0
7859,100120108997250,100120109079208,0
7860,100120109207500,100120109344916,0
7861,100120109420708,100120109479625,0
7862,100120109624958,100120109720541,0
7863,100120109829000,100120109973375,0
7864,100120110049416,100120110109916,0
7865,100120110263583,100120110363500,0
7866,100120110474416,100120110625125,0
7867,100120110674958,100120110762250,0
7868,100120110887000,100120111003833,0
7869,100120111089000,100120111163250,0
7870,100120111292333,100120111436291,0
7871,100120111497541,100120111699583,0
7872,100120111710500,100120111845500,0
7873,100120111920125,100120112070541,0
7874,100120112128833,100120112390208,0
7875,100120112392291,100120112544958,0
7876,100120112603541,100120112679375,0
7877,100120112817583,100120112916666,0
7878,100120113025125,100120113179458,0
7879,100120113239791,100120113415458,0
7880,100120113443041,100120113550000,0
7881,100120113672083,100120113821000,0
7882,100120113887458,100120113954000,0
7883,100120114092416,100120114192916,0
7884,100120114301583,100120114349791,0
7885,100120114508458,100120114598541,0
7886,100120114786041,100120114930166,0
7887,100120114998250,100120115076083,0
7888,100120115203416,100120115384125,0
7889,100120115405666,100120115512875,0
7890,100120115620583,100120115756000,0
7891,100120115901708,100120116045666,0
7892,100120116108333,100120116189916,0
7893,100120116317375,100120116481750,0
7894,100120116530833,100120116606083,0
7895,100120116746916,100120116847041,0
7896,100120116949708,100120117117416,0
7897,100120117156041,100120117239125,0
7898,100120117357833,100120117493916,0
7899,100120117566916,100120117622666,0
7900,100120117770666,100120117867625,0
7901,100120118020291,100120118147250,0
7902,100120118234625,100120118296333,0
7903,100120118448125,100120118530833,0
7904,100120118657875,100120118804583,0
7905,100120118859500,100120118926500,0
7906,100120119074333,100120119250291,0
7907,100120119293000,100120119388625,0
7908,100120119505125,100120119636750,0
7909,100120119717250,100120119882166,0
7910,100120119934041,100120120015583,0
7911,100120120148166,100120120313750,0
7912,100120120364958,100120120452208,0
7913,100120120569333,100120120731833,0
7914,100120120778000,100120120865500,0
7915,100120120986708,100120121036666,0
7916,100120121192833,100120121327458,0
7917,100120121399625,100120121463916,0
7918,100120121603791,100120121710208,0
7919,100120121813000,100120121858000,0
7920,100120122020666,100120122109208,0
7921,100120122225166,100120122360708,0
7922,100120122434791,100120122497708,0
7923,100120122648125,100120122733291,0
7924,100120122854125,100120122976875,0
7925,100120123062208,100120123098791,0
7926,100120123267875,100120123342041,0
7927,100120123469708,100120123643000,0
7928,100120123682000,100120123778208,0
7929,100120123891791,100120124025291,0
7930,100120124096458,100120124156500,0
7931,100120124310208,100120124399291,0
7932,100120124513250,100120124647708,0
7933,100120124719416,100120124770833,0
7934,100120124923750,100120125033541,0
7935,100120125136541,100120125304958,0
7936,100120125343500,100120125439333,0
7937,100120125556166,100120125722291,0
7938,100120125765458,100120125856500,0
7939,100120125972708,100120126110166,0
7940,100120126191666,100120126273583,0
7941,100120126403166,100120126521125,0
7942,100120126603958,100120126647666,0
7943,100120126816458,100120126889083,0
7944,100120127025208,100120127154916,0
7945,100120127275166,100120127416666,0
7946,100120127486416,100120127543791,0
7947,100120127690833,100120127792958,0
7948,100120127903500,100120127942500,0
7949,100120128112083,100120128206041,0
7950,100120128317958,100120128465083,0
7951,100120128530916,100120128600041,0
7952,100120128739833,100120128871166,0
7953,100120128942875,100120129027708,0
7954,100120129160750,100120129266208,0
7955,100120129372708,100120129515583,0
7956,100120129586958,100120129648125,0
7957,100120129790208,100120129883083,0
7958,100120129992541,100120130140958,0
7959,100120130195041,100120130286458,0
7960,100120130406000,100120130546208,0
7961,100120130608125,100120130685416,0
7962,100120130819791,100120130952208,0
7963,100120131022958,100120131085875,0
7964,100120131236458,100120131339458,0
7965,100120131447458,100120131566000,0
7966,100120131648291,100120131700375,0
7967,100120131855416,100120131942041,0
7968,100120132058000,100120132221208,0
7969,100120132272250,100120132352250,0
7970,100120132476458,100120132588208,0
7971,100120132680375,100120132723375,0
7972,100120132888875,100120132975000,0
7973,100120133100208,100120133248833,0
7974,100120133312208,100120133381833,0
7975,100120133521541,100120133637375,0
7976,100120133729500,100120133764041,0
7977,100120133944250,100120134016375,0
7978,100120134157583,100120134259666,0
7979,100120134360250,100120134524833,0
7980,100120134562875,100120134647041,0
7981,100120134771000,100120134889791,0
7982,100120134982916,100120135025541,0
7983,100120135191500,100120135275833,0
7984,100120135396333,100120135531375,0
7985,100120135605625,100120135783958,0
7986,100120135810916,100120135906208,0
7987,100120136013958,100120136161083,0
7988,100120136226625,100120136294000,0
7989,100120136427625,100120136555041,0
7990,100120136634416,100120136666250,0
7991,100120136844791,100120136916250,0
7992,100120137045416,100120137192416,0
7993,100120137251458,100120137325000,0
7994,100120137456291,100120137551958,0
7995,100120137657958,100120137696833,0
7996,100120137865000,100120137940250,0
7997,100120138068916,100120138216625,0
7998,100120138281750,100120138355500,0
7999,100120138488375,100120138620958,0
8000,100120138696166,100120138875333,0
8001,100120138909666,100120139016041,0
8002,100120139116208,100120139274375,0
8003,100120139331625,100120139389708,0
8004,100120139543750,100120139611166,0
8005,100120139743916,100120139852041,0
8006,100120139952916,100120140020958,0
8007,100120140169708,100120140291250,0
8008,100120140396166,100120140566500,0
8009,100120140609541,100120140700916,0
8010,100120140812541,100120140952208,0
8011,100120141017458,100120141103416,0
8012,100120141217791,100120141351375,0
8013,100120141425416,100120141484208,0
8014,100120141633875,100120141736000,0
8015,100120141846916,100120141989166,0
8016,100120142054208,100120142105958,0
8017,100120142260708,100120142367125,0
8018,100120142465458,100120142500916,0
8019,100120142673583,100120142764166,0
8020,100120142885583,100120143028958,0
8021,100120143093541,100120143145250,0
8022,100120143303666,100120143410250,0
8023,100120143510333,100120143549458,0
8024,100120143727125,100120143815416,0
8025,100120143937416,100120144046291,0
8026,100120144150083,100120144216333,0
8027,100120144356666,100120144479875,0
8028,100120144560291,100120144618875,0
8029,100120144771791,100120144849875,0
8030,100120144979791,100120145134208,0
8031,100120145179875,100120145268666,0
8032,100120145391625,100120145510416,0
8033,100120145605625,100120145663208,0
8034,100120145816166,100120145897291,0
8035,100120146023791,100120146140958,0
8036,100120146236625,100120146300625,0
8037,100120146447333,100120146566083,0
8038,100120146651750,100120146718791,0
8039,100120146865500,100120146972375,0
8040,100120147067375,100120147129958,0
8041,100120147277416,100120147370125,0
8042,100120147487375,100120147637291,0
8043,100120147692583,100120147770666,0
8044,100120147902625,100120148037125,0
8045,100120148118250,100120148293416,0
8046,100120148321000,100120148527208,0
8047,100120148522916,100120148661250,0
8048,100120148728291,100120148800625,0
8049,100120148933583,100120149037500,0
8050,100120149139083,100120149180083,0
8051,100120149346875,100120149434458,0
8052,100120149553833,100120149700208,0
8053,100120149768041,100120149833500,0
8054,100120149980625,100120150105291,0
8055,100120150195708,100120150398458,0
8056,100120150405208,100120150534916,0
8057,100120150616750,100120150669000,0
8058,100120150817041,100120150919291,0
8059,100120151031083,100120151151500,0
8060,100120151244291,100120151286583,0
8061,100120151452375,100120151560500,0
8062,100120151656958,100120151695083,0
8063,100120151865416,100120151951166,0
8064,100120152078416,100120152197208,0
8065,100120152285583,100120152327083,0
8066,100120152495291,100120152568375,0
8067,100120152700625,100120152818875,0
8068,100120152915083,100120152957291,0
8069,100120153118333,100120153231291,0
8070,100120153325333,100120153371958,0
8071,100120153534166,100120153622500,0
8072,100120153741750,100120153863375,0
8073,100120153950041,100120154009208,0
8074,100120154160250,100120154263291,0
8075,100120154369083,100120154540791,0
8076,100120154589291,100120154678458,0
8077,100120154815583,100120154961250,0
8078,100120155015916,100120155073916,0
8079,100120155235041,100120155322791,0
8080,100120155444583,100120155605416,0
8081,100120155656000,100120155739083,0
8082,100120155877875,100120156008708,0
8083,100120156092375,100120156167916,0
8084,100120156299333,100120156422833,0
8085,100120156502458,100120156544125,0
8086,100120156704250,100120156816416,0
8087,100120156905500,100120156964208,0
8088,100120157106750,100120157213333,0
8089,100120157317041,100120157539916,0
8090,100120157517125,100120157675333,0
8091,100120157724125,100120157809333,0
8092,100120157926666,100120158075458,0
8093,100120158140166,100120158208250,0
8094,100120158351416,100120158473125,0
8095,100120158565541,100120158613958,0
8096,100120158781375,100120158874750,0
8097,100120158989708,100120159149375,0
8098,100120159189833,100120159282250,0
8099,100120159397875,100120159552750,0
8100,100120159608041,100120159664208,0
8101,100120159808291,100120159911375,0
8102,100120160023041,100120160180500,0
8103,100120160226166,100120160316750,0
8104,100120160427708,100120160583250,0
8105,100120160630583,100120160716791,0
8106,100120160837083,100120160981500,0
8107,100120161041541,100120161116000,0
8108,100120161241791,100120161377875,0
8109,100120161454166,100120161510041,0
8110,100120161662875,100120161773375,0
8111,100120161874416,100120161910083,0
8112,100120162084000,100120162174708,0
8113,100120162293625,100120162426875,0
8114,100120162508166,100120162562375,0
8115,100120162722708,100120162810541,0
8116,100120162934416,100120162974000,0
8117,100120163150208,100120163219916,0
8118,100120163358958,100120163461291,0
8119,100120163566833,100120163731166,0
8120,100120163781166,100120163863708,0
8121,100120163990416,100120164105541,0
8122,100120164202708,100120164240833,0
8123,100120164404416,100120164483708,0
8124,100120164616125,100120164745041,0
8125,100120164823708,100120164879583,0
8126,100120165029583,100120165154000,0
8127,100120165242875,100120165275166,0
8128,100120165448791,100120165497833,0
8129,100120165661750,100120165759666,0
8130,100120165876250,100120166028375,0
8131,100120166082541,100120166160208,0
8132,100120166300000,100120166423500,0
8133,100120166503291,100120166553166,0
8134,100120166713750,100120166794833,0
8135,100120166925750,100120167033833,0
8136,100120167136208,100120167169458,0
8137,100120167337000,100120167431375,0
8138,100120167547416,100120167693208,0
8139,100120167759166,100120167829291,0
8140,100120167964875,100120168073916,0
8141,100120168175208,100120168207416,0
8142,100120168376291,100120168469583,0
8143,100120168576375,100120168713458,0
8144,100120168785625,100120168838500,0
8145,100120169000333,100120169102208,0
8146,100120169212000,100120169353791,0
8147,100120169426791,100120169477458,0
8148,100120169640916,100120169738791,0
8149,100120169855500,100120169987291,0
8150,100120170059666,100120170119333,0
8151,100120170261083,100120170360750,0
8152,100120170466250,100120170625250,0
8153,100120170667125,100120170747041,0
8154,100120170867416,100120171010750,0
8155,100120171081583,100120171133666,0
8156,100120171282791,100120171383458,0
8157,100120171485708,100120171645291,0
8158,100120171689291,100120171760083,0
8159,100120171892541,100120172021666,0
8160,100120172094125,100120172156041,0
8161,100120172308833,100120172409583,0
8162,100120172523625,100120172676291,0
8163,100120172726791,100120172811625,0
8164,100120172927250,100120173059000,0
8165,100120173127666,100120173192875,0
8166,100120173340541,100120173454291,0
8167,100120173552125,100120173586916,0
8168,100120173756625,100120173838208,0
8169,100120173970750,100120174101250,0
8170,100120174183041,100120174236458,0
8171,100120174386000,100120174487375,0
8172,100120174588958,100120174622875,0
8173,100120174789541,100120174885666,0
8174,100120174997333,100120175132375,0
8175,100120175203833,100120175264916,0
8176,100120175403916,100120175512708,0
8177,100120175617583,100120175646958,0
8178,100120175830166,100120175892833,0
8179,100120176042041,100120176153875,0
8180,100120176251625,100120176288416,0
8181,100120176468166,100120176531208,0
8182,100120176678458,100120176773208,0
8183,100120176889958,100120177036458,0
8184,100120177093916,100120177169791,0
8185,100120177309000,100120177430666,0
8186,100120177521875,100120177564500,0
8187,100120177736583,100120177815166,0
8188,100120177951291,100120178064583,0
8189,100120178152583,100120178199416,0
8190,100120178354000,100120178447208,0
8191,100120178555583,100120178709541,0
8192,100120178768208,100120178841458,0
8193,100120178972125,100120179074875,0
8194,100120179181916,100120179322625,0
8195,100120179394291,100120179456833,0
8196,100120179606791,100120179702000,0
8197,100120179821125,100120179964958,0
8198,100120180030458,100120180080666,0
8199,100120180234083,100120180346541,0
8200,100120180438416,100120180480333,0
8201,100120180652958,100120180702291,0
8202,100120180857500,100120180954166,0
8203,100120181058958,100120181089625,0
8204,100120181262333,100120181327958,0
8205,100120181471833,100120181576125,0
8206,100120181679166,100120181709166,0
8207,100120181892750,100120181970750,0
8208,100120182102708,100120182232458,0
8209,100120182311916,100120182342333,0
8210,100120182519000,100120182604166,0
8211,100120182721291,100120182854625,0
8212,100120182928291,100120182985958,0
8213,100120183130166,100120183231333,0
8214,100120183335416,100120183366000,0
8215,100120183549125,100120183630500,0
8216,100120183762208,100120183892791,0
8217,100120183976583,100120184025708,0
8218,100120184178333,100120184265625,0
8219,100120184382250,100120184538541,0
8220,100120184588000,100120184671333,0
8221,100120184800750,100120184835708,0
8222,100120185012125,100120185081875,0
8223,100120185213541,100120185330166,0
8224,100120185415125,100120185476958,0
8225,100120185619916,100120185739708,0
8226,100120185823083,100120185872583,0
8227,100120186035166,100120186119791,0
8228,100120186249125,100120186381750,0
8229,100120186462750,100120186514458,0
8230,100120186666875,100120186769583,0
8231,100120186873416,100120186904708,0
8232,100120187085125,100120187166833,0
8233,100120187298458,100120187432125,0
8234,100120187503416,100120187551291,0
8235,100120187715333,100120187812875,0
8236,100120187919583,100120188076916,0
8237,100120188133958,100120188198458,0
8238,100120188348541,100120188441958,0
8239,100120188562625,100120188703833,0
8240,100120188768458,100120188836208,0
8241,100120188977208,100120189086250,0
8242,100120189187208,100120189220416,0
8243,100120189401208,100120189466375,0
8244,100120189606916,100120189684750,0
8245,100120189816666,100120189924875,0
8246,100120190025833,100120190059125,0
8247,100120190226041,100120190322750,0
8248,100120190426916,100120190456666,0
8249,100120190627958,100120190707166,0
8250,100120190841666,100120190950791,0
8251,100120191055708,100120191085166,0
8252,100120191257375,100120191347958,0
8253,100120191468000,100120191609166,0
8254,100120191681791,100120191741291,0
8255,100120191894500,100120191987541,0
8256,100120192104250,100120192227958,0
8257,100120192315000,100120192359708,0
8258,100120192529250,100120192622375,0
8259,100120192731791,100120192884416,0
8260,100120192932458,100120193017375,0
8261,100120193142750,100120193266291,0
8262,100120193353250,100120193399833,0
8263,100120193566541,100120193662041,0
8264,100120193768541,100120193922791,0
8265,100120193970083,100120194054833,0
8266,100120194171041,100120194302708,0
8267,100120194382291,100120194434625,0
8268,100120194596041,100120194674083,0
8269,100120194797625,100120194925791,0
8270,100120194998291,100120195048833,0
8271,100120195211375,100120195297916,0
8272,100120195411541,100120195559750,0
8273,100120195619250,100120195691916,0
8274,100120195832166,100120195914666,0
8275,100120196033291,100120196177083,0
8276,100120196236291,100120196309291,0
8277,100120196450166,100120196570500,0
8278,100120196651875,100120196702041,0
8279,100120196854041,100120196965500,0
8280,100120197058208,100120197227333,0
8281,100120197269000,100120197360166,0
8282,100120197479375,100120197624833,0
8283,100120197694791,100120197744875,0
8284,100120197897458,100120198007958,0
8285,100120198100750,100120198258250,0
8286,100120198302208,100120198393541,0
8287,100120198502916,100120198657041,0
8288,100120198707083,100120198788750,0
8289,100120198910416,100120199026500,0
8290,100120199115791,100120199147833,0
8291,100120199329958,100120199410166,0
8292,100120199532041,100120199673625,0
8293,100120199737333,100120199786750,0
8294,100120199950333,100120200049875,0
8295,100120200155500,100120200314333,0
8296,100120200356625,100120200436041,0
8297,100120200568833,100120200700041,0
8298,100120200771625,100120200834083,0
8299,100120200973666,100120201095875,0
8300,100120201180291,100120201229375,0
8301,100120201390583,100120201478333,0
8302,100120201599291,100120201712791,0
8303,100120201809166,100120201851875,0
8304,100120202012875,100120202116666,0
8305,100120202219625,100120202253458,0
8306,100120202434375,100120202501583,0
8307,100120202648625,100120202741625,0
8308,100120202855041,100120203003916,0
8309,100120203061333,100120203136541,0
8310,100120203267375,100120203398458,0
8311,100120203480500,100120203530291,0
8312,100120203693041,100120203780250,0
8313,100120203910625,100120204044291,0
8314,100120204122625,100120204154833,0
8315,100120204325333,100120204416666,0
8316,100120204531666,100120204670833,0
8317,100120204746208,100120204803416,0
8318,100120204959458,100120205072083,0
8319,100120205161958,100120205204583,0
8320,100120205378541,100120205433916,0
8321,100120205584708,100120205696958,0
8322,100120205787208,100120205831333,0
8323,100120206001250,100120206097916,0
8324,100120206204791,100120206350500,0
8325,100120206410541,100120206462416,0
8326,100120206619208,100120206729291,0
8327,100120206820416,100120206862833,0
8328,100120207023208,100120207124416,0
8329,100120207224250,100120207259750,0
8330,100120207427750,100120207524125,0
8331,100120207638708,100120207788875,0
8332,100120207846583,100120207921458,0
8333,100120208047500,100120208143000,0
8334,100120208252041,100120208393416,0
8335,100120208465750,100120208525666,0
8336,100120208678000,100120208788541,0
8337,100120208879000,100120208922541,0
8338,100120209196583,100120211537958,0
8339,100120209885000,100120211701125,0
8340,100120211442000,100120211708666,0
8341,100120211652375,100120211836833,0
8342,100120211869916,100120211975708,0
8343,100120212082125,100120212265666,0
8344,100120212287541,100120212406666,0
8345,100120212513833,100120212684250,0
8346,100120212716541,100120212821750,0
8347,100120212932833,100120213104208,0
8348,100120213147750,100120213247375,0
8349,100120213361333,100120213563416,0
8350,100120213566000,100120213699375,0
8351,100120213808958,100120214004625,0
8352,100120214018166,100120214136750,0
8353,100120214330916,100120214465500,0
8354,100120214540500,100120214763166,0
8355,100120214769000,100120214880125,0
8356,100120214986625,100120215189416,0
8357,100120215223416,100120215334000,0
8358,100120215484958,100120215620625,0
8359,100120215716833,100120216273708,0
8360,100120216054666,100120216279750,0
8361,100120216260375,100120216420541,0
8362,100120216466375,100120216675708,0
8363,100120216670625,100120216817958,0
8364,100120216884250,100120217092166,0
8365,100120217102416,100120217230291,0
8366,100120217320833,100120217510500,0
8367,100120217537041,100120217670458,0
8368,100120217744833,100120218011583,0
8369,100120217960750,100120218191458,0
8370,100120218202083,100120218491541,0
8371,100120218412041,100120218495000,0
8372,100120218640875,100120218825208,0
8373,100120218857958,100120218975000,0
8374,100120219103916,100120219243833,0
8375,100120219336416,100120219395208,0
8376,100120219566750,100120219733541,0
8377,100120219772000,100120219871166,0
8378,100120219985791,100120220135666,0
8379,100120220200750,100120220281500,0
8380,100120220402000,100120220549041,0
8381,100120220606083,100120220835291,0
8382,100120220806208,100120220985750,0
8383,100120221120375,100120221295041,0
8384,100120221337250,100120221569458,0
8385,100120221545750,100120221726125,0
8386,100120221757333,100120221869291,0
8387,100120221984500,100120222150416,0
8388,100120222200958,100120222302541,0
8389,100120222416291,100120222579208,0
8390,100120222617458,100120222722083,0
8391,100120222834541,100120222991541,0
8392,100120223039916,100120223258000,0
8393,100120223266375,100120223410375,0
8394,100120223480000,100120223700750,0
8395,100120223694083,100120223855833,0
8396,100120223914750,100120223994208,0
8397,100120224132541,100120224291541,0
8398,100120224359333,100120224570375,0
8399,100120224623583,100120224751708,0
8400,100120224831375,100120225030041,0
8401,100120225042291,100120225179708,0
8402,100120225261791,100120225350833,0
8403,100120225480291,100120225629166,0
8404,100120225697291,100120225920208,0
8405,100120225914083,100120226068208,0
8406,100120226126125,100120226458750,0
8407,100120226347750,100120226937166,0
8408,100120226899250,100120227192166,0
8409,100120227119250,100120227347041,0
8410,100120227426666,100120227771958,0
8411,100120227709625,100120227918208,0
8412,100120228099250,100120228200791,0
8413,100120228313833,100120228893583,0
8414,100120228851666,100120229062416,0
8415,100120229054458,100120229219541,0
8416,100120229267458,100120229368125,0
8417,100120229539041,100120229709041,0
8418,100120229759208,100120229855416,0
8419,100120229976875,100120230133875,0
8420,100120230184875,100120230429916,0
8421,100120230395083,100120230583333,0
8422,100120230600875,100120230867500,0
8423,100120230879166,100120231017500,0
8424,100120231088666,100120231330166,0
8425,100120231291000,100120231465750,0
8426,100120231516875,100120231752833,0
8427,100120231744958,100120231896375,0
8428,100120231986250,100120232038791,0
8429,100120232206125,100120232326125,0
8430,100120232417666,100120232611666,0
8431,100120232631791,100120232766083,0
8432,100120232847125,100120233037125,0
8433,100120233060375,100120233180958,0
8434,100120233275000,100120233453125,0
8435,100120233481666,100120233623333,0
8436,100120233699333,100120233897958,0
8437,100120233906791,100120234038708,0
8438,100120234109041,100120234317375,0
8439,100120234325291,100120234458416,0
8440,100120234528666,100120234727041,0
8441,100120234740875,100120234862208,0
8442,100120234945291,100120235135291,0
8443,100120235162166,100120235287291,0
8444,100120235377833,100120235520208,0
8445,100120235699791,100120235938666,0
8446,100120235911791,100120236084375,0
8447,100120236160500,100120236786750,0
8448,100120236423875,100120236789291,0
8449,100120236635833,100120236793291,0
8450,100120236844291,100120236931125,0
8451,100120237073791,100120237303333,0
8452,100120237298208,100120237450458,0
8453,100120237512125,100120237781291,0
8454,100120237756833,100120237946916,0
8455,100120237974750,100120238094083,0
8456,100120238190000,100120238356791,0
8457,100120238391083,100120238496458,0
8458,100120238639458,100120238834500,0
8459,100120238843708,100120238987916,0
8460,100120239072166,100120239267791,0
8461,100120239570416,100120239781500,0
8462,100120239789458,100120239919750,0
8463,100120240007375,100120240499000,0
8464,100120240298791,100120240502833,0
8465,100120240509583,100120240639000,0
8466,100120240715416,100120240922083,0
8467,100120241130041,100120241590958,0
8468,100120241561250,100120241739541,0
8469,100120241868916,100120242070791,0
8470,100120242110416,100120242217375,0
8471,100120242331500,100120242498500,0
8472,100120242531625,100120242643625,0
8473,100120242747708,100120242842458,0
8474,100120242963500,100120243125458,0
8475,100120243168458,100120243473166,0
8476,100120243381000,100120243627583,0
8477,100120243591083,100120243760375,0
8478,100120243801708,100120243956125,0
8479,100120244077666,100120244230125,0
